created_at,player_name,score,room,game_version,player_color,boons,boon_order
2026-04-08 02:17:02.114999+00,CHEEZYCHARLIE,11665,23,1.16.10,cyan,"{""color"":""cyan"",""order"":""Kinetic Harvest,Critical Hit,Twin Lance,Snipe Shot,Deep Reserve,Snipe Shot,Long Reach,Ricochet,Escalation,Fracture,Vampiric Return,Homing,Echo Fire,Critical Hit,Predator's Instinct,Chain Magnet,Protective Shield,Mirror Shield,Crimson Harvest,Guard Bloom,Swift Ward,Deep Reserve"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+33 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""🪞"",""name"":""Mirror Shield"",""detail"":""45% damage countershots""},{""icon"":""⚡🛡️"",""name"":""Swift Ward"",""detail"":""Shields recharge in 3.5s""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🐺"",""name"":""Predator's Instinct"",""detail"":""Kill streak: +20% damage (max +100%)""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""},{""icon"":""🩸+"",""name"":""Crimson Harvest"",""detail"":""Kills drop extra grey bullet""},{""icon"":""🛡️"",""name"":""Guard Bloom"",""detail"":""-0% dmg taken, -6% dmg""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+4% dmg""}]}","Kinetic Harvest,Critical Hit,Twin Lance,Snipe Shot,Deep Reserve,Snipe Shot,Long Reach,Ricochet,Escalation,Fracture,Vampiric Return,Homing,Echo Fire,Critical Hit,Predator's Instinct,Chain Magnet,Protective Shield,Mirror Shield,Crimson Harvest,Guard Bloom,Swift Ward,Deep Reserve"
2026-04-08 01:01:42.398883+00,WHYNCHU,4340,14,1.16.10,green,"{""color"":""green"",""order"":""Protective Shield,Deep Reserve,Late Bloom,Orbit Spheres,Kinetic Harvest,Long Reach,MINI,Slipstream,Recover,Bigger Bullets,Chain Magnet,Tempered Shield,Spread Shot"",""picks"":[{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""·"",""name"":""MINI"",""detail"":""50% smaller, 25% less max HP""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""🛡️+"",""name"":""Tempered Shield"",""detail"":""2-stage shields""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""〜"",""name"":""Slipstream"",""detail"":""+0.35 charge/near-miss""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""},{""icon"":""⬄"",""name"":""Spread Shot"",""detail"":""3-bullet cone spread""}]}","Protective Shield,Deep Reserve,Late Bloom,Orbit Spheres,Kinetic Harvest,Long Reach,MINI,Slipstream,Recover,Bigger Bullets,Chain Magnet,Tempered Shield,Spread Shot"
2026-04-08 00:38:20.258169+00,WHYNCHU,28070,35,1.16.10,green,"{""color"":""green"",""order"":""Late Bloom,Room Regen,Critical Hit,Armor Weave,Snipe Shot,Phase Dash,Deep Reserve,Orbit Spheres,Mirror Tide,Charged Orbs,Volatile Orbs,Armor Weave,Mirror Tide,Pierce,Rapid Fire,Kinetic Harvest,Room Regen,Critical Hit,Phase Dash,Volatile Rounds,Armor Weave,Extra Life,Snipe Shot,Rapid Fire,Titan Heart,Pierce,Extra Life,Escalation,Protective Shield,Recover,Tempered Shield,Recover,Orbit Spheres,Recover"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 2 - 1.8 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 2""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""20 HP per room clear""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""45% damage reduction""},{""icon"":""⬢"",""name"":""Titan Heart"",""detail"":""Tier 1 - +5% dmg, -5% speed""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""🛡️+"",""name"":""Tempered Shield"",""detail"":""2-stage shields""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""2 spheres""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orb detonation has shared cooldown""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+4% dmg, -6% speed""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+2% dmg""},{""icon"":""🪞"",""name"":""Mirror Tide"",""detail"":""0/2 room uses, 0.0s cd""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""0/2 room uses, 0.0s cd""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.8s""}]}","Late Bloom,Room Regen,Critical Hit,Armor Weave,Snipe Shot,Phase Dash,Deep Reserve,Orbit Spheres,Mirror Tide,Charged Orbs,Volatile Orbs,Armor Weave,Mirror Tide,Pierce,Rapid Fire,Kinetic Harvest,Room Regen,Critical Hit,Phase Dash,Volatile Rounds,Armor Weave,Extra Life,Snipe Shot,Rapid Fire,Titan Heart,Pierce,Extra Life,Escalation,Protective Shield,Recover,Tempered Shield,Recover,Orbit Spheres,Recover"
2026-04-08 00:16:21.006276+00,JONNYBILLZ,3600,12,1.16.10,purple,"{""color"":""purple"",""order"":""Pierce,Quick Harvest,Volatile Rounds,Homing,Protective Shield,Recover,Twin Lance,Critical Hit,Recover,Deep Reserve,Dense Core"",""picks"":[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.22 dmg, cap: 18""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""}]}","Pierce,Quick Harvest,Volatile Rounds,Homing,Protective Shield,Recover,Twin Lance,Critical Hit,Recover,Deep Reserve,Dense Core"
2026-04-07 23:35:58.191401+00,CHEEZYCHARLIE,17065,26,1.16.10,cyan,"{""color"":""cyan"",""order"":""Snipe Shot,Twin Lance,Snipe Shot,Escalation,Quick Harvest,Overcharge Vent,Snipe Shot,Gravity Well,Critical Hit,Long Reach,Vampiric Return,Kinetic Harvest,Resonant Absorb,Chain Magnet,Kinetic Harvest,Long Reach,Deep Reserve,Lifeline,Pierce,Extra Life,Decay Extension,Deep Reserve,Late Bloom,Dead Man's Trigger,Refraction"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+33 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.57 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+26% shot lifespan""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 1""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""♾"",""name"":""Lifeline"",""detail"":""SPENT""},{""icon"":""☠"",""name"":""Dead Man's Trigger"",""detail"":""At ≤15% HP: ×2 dmg + free pierce""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+4% dmg""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""},{""icon"":""💡"",""name"":""Refraction"",""detail"":""Cooldown: 0.0s""}]}","Snipe Shot,Twin Lance,Snipe Shot,Escalation,Quick Harvest,Overcharge Vent,Snipe Shot,Gravity Well,Critical Hit,Long Reach,Vampiric Return,Kinetic Harvest,Resonant Absorb,Chain Magnet,Kinetic Harvest,Long Reach,Deep Reserve,Lifeline,Pierce,Extra Life,Decay Extension,Deep Reserve,Late Bloom,Dead Man's Trigger,Refraction"
2026-04-07 22:25:54.362663+00,WHYNCHU,8100,20,1.16.10,green,"{""color"":""green"",""order"":""Twin Lance,Rapid Fire,Late Bloom,Pierce,Quick Harvest,Homing,Volatile Rounds,Quick Harvest,Pierce,Deep Reserve,Refraction,Escalation,Dense Core,Recover,Lifeline,Recover,Ricochet,Deep Reserve,Recover"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+50% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+33 flat charge""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.22 dmg, cap: 29""},{""icon"":""♾"",""name"":""Lifeline"",""detail"":""SPENT""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+18% dmg""},{""icon"":""💡"",""name"":""Refraction"",""detail"":""Cooldown: 0.2s""}]}","Twin Lance,Rapid Fire,Late Bloom,Pierce,Quick Harvest,Homing,Volatile Rounds,Quick Harvest,Pierce,Deep Reserve,Refraction,Escalation,Dense Core,Recover,Lifeline,Recover,Ricochet,Deep Reserve,Recover"
2026-04-07 20:44:05.684055+00,JONNYBILLZ,3795,12,1.16.10,purple,"{""color"":""purple"",""order"":""Critical Hit,Decay Extension,Echo Fire,Long Reach,Snipe Shot,Recover,Wider Absorb,Recover,Recover,Chain Magnet,Escalation"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+0% dmg""}]}","Critical Hit,Decay Extension,Echo Fire,Long Reach,Snipe Shot,Recover,Wider Absorb,Recover,Recover,Chain Magnet,Escalation"
2026-04-07 20:34:47.64943+00,JONNYBILLZ,0,1,1.16.10,purple,"{""color"":""purple"",""order"":"""",""picks"":[]}",
2026-04-07 04:11:05.963643+00,CHEEZYCHARLIE,8085,19,1.16.10,cyan,"{""color"":""cyan"",""order"":""Twin Lance,Twin Lance,Resonant Absorb,Long Reach,Kinetic Harvest,Pierce,Volatile Rounds,Echo Fire,Homing,Critical Hit,Slipstream,Deep Reserve,Pierce,Recover,Faster Bullets,Chain Magnet,Critical Hit,Escalation"",""picks"":[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+2 forward lanes""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""〜"",""name"":""Slipstream"",""detail"":""+0.35 charge/near-miss""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+6% dmg""}]}","Twin Lance,Twin Lance,Resonant Absorb,Long Reach,Kinetic Harvest,Pierce,Volatile Rounds,Echo Fire,Homing,Critical Hit,Slipstream,Deep Reserve,Pierce,Recover,Faster Bullets,Chain Magnet,Critical Hit,Escalation"
2026-04-07 04:08:13.364355+00,JONNYBILLZ,2530,10,1.16.10,purple,"{""color"":""purple"",""order"":""Snipe Shot,Faster Bullets,Twin Lance,Titan Heart,Deep Reserve,Recover,Rapid Fire,Front+Back,Critical Hit"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""⬢"",""name"":""Titan Heart"",""detail"":""Tier 1 - +5% dmg, -5% speed""}]}","Snipe Shot,Faster Bullets,Twin Lance,Titan Heart,Deep Reserve,Recover,Rapid Fire,Front+Back,Critical Hit"
2026-04-07 04:03:29.155436+00,CHEEZYCHARLIE,3240,12,1.16.10,cyan,"{""color"":""cyan"",""order"":""Rapid Fire,Slipstream,Kinetic Harvest,Long Reach,Snipe Shot,Deep Reserve,Escalation,Slipstream,Bigger Bullets,Deep Reserve,Ricochet"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+33 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""〜"",""name"":""Slipstream"",""detail"":""+0.38 charge/near-miss""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+4% dmg""}]}","Rapid Fire,Slipstream,Kinetic Harvest,Long Reach,Snipe Shot,Deep Reserve,Escalation,Slipstream,Bigger Bullets,Deep Reserve,Ricochet"
2026-04-07 04:02:55.95677+00,JONNYBILLZ,2380,10,1.16.10,purple,"{""color"":""purple"",""order"":""Late Bloom,Pierce,Echo Fire,Dense Core,Twin Lance,Rapid Fire,Charge Cap Up,Recover,Volatile Rounds"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+15% capacity""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.22 dmg, cap: 5""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""}]}","Late Bloom,Pierce,Echo Fire,Dense Core,Twin Lance,Rapid Fire,Charge Cap Up,Recover,Volatile Rounds"
2026-04-07 03:57:59.886584+00,JONNYBILLZ,1920,8,1.16.10,purple,"{""color"":""purple"",""order"":""Rapid Fire,Snipe Shot,Ring Blast,Ghost Velocity,Ghost Velocity,Swift Bloom,Charge Cap Up"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+15% capacity""},{""icon"":""👻"",""name"":""Ghost Velocity"",""detail"":""+26% move speed""},{""icon"":""🍃"",""name"":""Swift Bloom"",""detail"":""+0% speed, +6% dmg taken""}]}","Rapid Fire,Snipe Shot,Ring Blast,Ghost Velocity,Ghost Velocity,Swift Bloom,Charge Cap Up"
2026-04-07 03:54:18.26752+00,JONNYBILLZ,150,2,1.16.10,purple,"{""color"":""purple"",""order"":""Recover"",""picks"":[]}",Recover
2026-04-07 03:53:28.823069+00,JONNYBILLZ,50,1,1.16.10,purple,"{""color"":""purple"",""order"":"""",""picks"":[]}",
2026-04-07 03:53:07.411811+00,JONNYBILLZ,1170,7,1.16.10,purple,"{""color"":""purple"",""order"":""Decay Extension,Slipstream,Bigger Bullets,Homing,Overcharge Vent,Twin Lance"",""picks"":[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""〜"",""name"":""Slipstream"",""detail"":""+0.35 charge/near-miss""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""}]}","Decay Extension,Slipstream,Bigger Bullets,Homing,Overcharge Vent,Twin Lance"
2026-04-07 03:47:49.460531+00,JONNYBILLZ,3160,11,1.16.10,purple,"{""color"":""purple"",""order"":""Twin Lance,Rapid Fire,Faster Bullets,Quick Harvest,Faster Bullets,Recover,Recover,Deep Reserve,Quick Harvest,Recover"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 2""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+50% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""}]}","Twin Lance,Rapid Fire,Faster Bullets,Quick Harvest,Faster Bullets,Recover,Recover,Deep Reserve,Quick Harvest,Recover"
2026-04-07 03:00:04.165993+00,JONNYBILLZ,4130,13,1.16.10,purple,"{""color"":""purple"",""order"":""Dense Core,Snipe Shot,Rapid Fire,Overcharge Vent,Late Bloom,Rapid Fire,Escalation,Charge Cap Up,Recover,Dense Core,Twin Lance,Recover"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 2 - 1.8 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+15% capacity""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 2 — ×1.44 dmg, cap: 2""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+8% dmg""}]}","Dense Core,Snipe Shot,Rapid Fire,Overcharge Vent,Late Bloom,Rapid Fire,Escalation,Charge Cap Up,Recover,Dense Core,Twin Lance,Recover"
2026-04-07 02:34:35.884682+00,JONNYBILLZ,2890,11,1.16.10,purple,"{""color"":""purple"",""order"":""Rapid Fire,Pierce,Bigger Bullets,Long Reach,Gravity Well,Faster Bullets,Ricochet,Homing,Fracture,Resonant Absorb"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""}]}","Rapid Fire,Pierce,Bigger Bullets,Long Reach,Gravity Well,Faster Bullets,Ricochet,Homing,Fracture,Resonant Absorb"
2026-04-07 02:29:34.229972+00,JONNYBILLZ,2530,9,1.16.10,purple,"{""color"":""purple"",""order"":""Ring Blast,Deep Reserve,Pierce,Pierce,Critical Hit,Ricochet,Recover,Homing"",""picks"":[{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""}]}","Ring Blast,Deep Reserve,Pierce,Pierce,Critical Hit,Ricochet,Recover,Homing"
2026-04-07 02:24:48.718568+00,JONNYBILLZ,1220,7,1.16.10,purple,"{""color"":""purple"",""order"":""Snipe Shot,Escalation,Faster Bullets,Swift Bloom,Vampiric Return,Pierce"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🍃"",""name"":""Swift Bloom"",""detail"":""+0% speed, +6% dmg taken""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+0% dmg""}]}","Snipe Shot,Escalation,Faster Bullets,Swift Bloom,Vampiric Return,Pierce"
2026-04-07 02:12:35.476234+00,JONNYBILLZ,0,1,1.16.10,purple,"{""color"":""purple"",""order"":"""",""picks"":[]}",
2026-04-07 02:12:20.528249+00,JONNYBILLZ,2340,10,1.16.10,purple,"{""color"":""purple"",""order"":""Gravity Well,Wider Absorb,Chain Magnet,Pierce,Ring Blast,Twin Lance,Gravity Well II,Faster Bullets,Snipe Shot"",""picks"":[{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""⊙+"",""name"":""Gravity Well II"",""detail"":""Slows bullets & enemies""}]}","Gravity Well,Wider Absorb,Chain Magnet,Pierce,Ring Blast,Twin Lance,Gravity Well II,Faster Bullets,Snipe Shot"
2026-04-07 02:04:43.05807+00,JONNYBILLZ,2140,10,1.16.10,purple,"{""color"":""purple"",""order"":""Ricochet,Dead Man's Trigger,Kinetic Harvest,Protective Shield,Quick Harvest,Fracture,Twin Lance,Refraction,Echo Fire"",""picks"":[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""☠"",""name"":""Dead Man's Trigger"",""detail"":""At ≤15% HP: ×2 dmg + free pierce""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""},{""icon"":""💡"",""name"":""Refraction"",""detail"":""Cooldown: 0.0s""}]}","Ricochet,Dead Man's Trigger,Kinetic Harvest,Protective Shield,Quick Harvest,Fracture,Twin Lance,Refraction,Echo Fire"
